id,tweet,label2,label
2223,"can you believe this happened two years ago? i can still remember everything from this day, how genuinely happy the",positive,2
2224,"before the pandemic, i had so much anxiety about leaving my stove on when i left the apartment. but now with the lo",negative,0
2225,im well rounded now.,positive,2
2226,"colorful days, cooking &amp; connecting with friends during month covid confinement.",neutral,1
2227,"congratulations in solving a much needed protective gown, a highly cost-effective . the hospita",neutral,1
2228,s&amp revises indonesias credit rating outlook to negative amid virus outbreak,neutral,1
2229,"we are now seeing the first stirrings of the ways private citizens will use the courts, and the rule of law, to see",positive,2
223,meghan markle and prince harry are volunteering in los angeles amid the coronavirus crisis.,neutral,1
2230,"why is it okay for people to gather on bridges and clap for the nhs, surely thats a massive contridiction to what",positive,2
2231,check out: will show you the new way of killing boredom and quarantine time amid lockdown! ,negative,0
2232,wuhans revised numbers suddenly increase coronavirus deaths by % chinas underreported numbers still cannot be,neutral,1
2233,ignorance. taiwan is part of china.,negative,0
2234,coronavirus: how denmark fared on first days of reopened schools via,neutral,1
2235,sam smith believes they contracted coronavirus before uk lockdown,neutral,1
2236,"how many bleached, picked-over, stray cattle carcasses did you just happen to see in houston? ",neutral,1
2237,dont forget to rt!,neutral,1
2238,she was slapped in this episode? ahhh,positive,2
2239,"the (moh) announces the death of a -year-old resident with coronavirus , which is the",neutral,1
224,the govt has made a major change to the coronavirus job retention scheme. it has shifted the qualifying date from ,neutral,1
2240,"russia will certainly accept trumps kind offer of ventilators, kremlin says",positive,2
2241,"industrial agriculture has done enough damage, now its time for change! show your support for a better future on t",neutral,1
2242,"its a weird irony that health insurers are, on average, spending less than normal in a year with a pandemic diseas",negative,0
2243,. . we all hear messages. and we all hear them differently. dont deny your intuition and wisdom. tune in. claim,positive,2
2244,covid-19 is a man-made virus: hiv-discoverer says could only have been created in a lab | zero hedge,neutral,1
2245,botswana has built drone sprayers to disinfect public spaces and prevent the spread of across the country.,neutral,1
2246,first corona patient discharged from field hospital e centre karachi,neutral,1
2247,: wash your hands please,positive,2
2248,"due to the covid-19 pandemic and the need for social distancing, we have made the painful choice to cancel the ",negative,0
2249,"colin kaepernick announced he was contributing $100,000 to a coronavirus relief fund, which will go toward aiding b",positive,2
225,lets be honest here idc if i ever get off quarantine (cuz im an introvert i can handle it) but pls for the love of,positive,2
2250,pcs anti-dust safe breathable mouth mask ear loops disposable non-woven daily care masks dust saf,positive,2
2251,lol haha she cant wait for this lockdown to end,positive,2
2252,"scam slam audio series: unfortunately, more coronavirus scams you need to know about",negative,0
2253,this teacher is walking miles a day to deliver free meals to his students. he elains how low-income families a,negative,0
2254,we fuckin everyday unitl this quarantine ova,neutral,1
2255,hyperbaric oxygen therapy vs. ventilators for respiratory virus -respons... via,neutral,1
2256,if you can survive this quarantine as a couple you can survive anything,neutral,1
2257,woo hoo my chip shop is opening back up tonight!!!! its been closed since lockdown. gonna order pretty much most of the menu!!,positive,2
2258,"given the extreme uncertainty over the virus, lockdown conditions, and the economy, why would you no",neutral,1
2259,dogs wearing masks for coronavirus protection,neutral,1
226,soon as i popped out with a boo mfs was hmu saying shit crazy like aint shit crazy bitch. time waits for no one.,neutral,1
2260,please help my mum &amp; rt/donate for the last yrs shes made a themed quiz of qs to raise money for local sc,neutral,1
2261,was very pleased to see this poster reflecting dr. bonnie henrys words at city hall. . ,positive,2
2262,"as we are outlining a path to european recovery from the crisis, we will be looking at how to integrat",neutral,1
2263,these apes and monkeys escaped poaching and trafficking. now they must battle a pandemic.,neutral,1
2264,é i because ... its good to laugh. first dates ireland i catch-up on stay watching,positive,2
2265,updated: second covid-19 patient discharged in rivers,neutral,1
2266,grammy award-winning singer sam smith renamed their new album title after feeling uncomfortable releasing a record,negative,0
2267,spent k crores and distributed money as election funds and on top of that,positive,2
2268,could a failed drug work against ? get the latest on early human tests of the antiviral .,negative,0
2269,is happiness a clean bum+candy ur sweet tooth-if u think money cant buy happiness-u dont know where shop-sall,positive,2
227,this piss poor service also occurred last year long before the pandemic. your excuses and lack,negative,0
2270,"africa was supposed to be chinas new stomping grounds. instead, the novel coronavirus has spawned a growing backl",negative,0
2271,a young vibrant biafra killed in uratta aba junction by security making it two young biafra today apri,negative,0
2272,last days (kerala - ) new cases : recovered : bend it like kerala...,positive,2
2273,that story of africans in china being mistreated is the saddest thing ever to happen to our race after slavery,negative,0
2274,i take it back you dunno what happiness is until this happened,positive,2
2275,an old video by tiktok user shadab khan where he fills his palm with spit and shakes a womans hand is viral. thoug,negative,0
2276,&lt;/alert mode&gt; (1 of edition) !!! the collector of this un,neutral,1
